P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 5813.681, 6436.671
P15AWGG24, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD07, 1525.625, 1965.002
P15AWGG17, AAW008Y62014A, A0803CB0926, 1091A07T41, BBJ03, 2375.928, 2779.251
P16AWAZ08, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD22, 2453.507, 2892.883
P15AWGG14, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD07, 1965.002, 2404.379
P16AWAZ05, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD05, 715.687, 1155.063
P16AWAZ21, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 1481.647, 1884.970
P16AWBC01, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR25, 472.000, 929.024
P15AWGG04, AAW008Y62014A, A0803CB0926, 1091A07T41, BB851, 645.000, 1048.323
P16AWAZ11, AAW008Y62014A, A0803CB0926, 1091A07T41, BBL19, 1961.130, 2400.507
P15AWGG23, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 675.000, 1078.323
P15AWGG07, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD22, 1135.377, 1574.753
P16AWAZ02, AAW008Y62014A, A0803CB0926, 1091A07T41, BBL04, 656.000, 1095.377
P16AWAZ18, AAW008Y62014A, A0803CB0926, 1091A07T41, BB851, 1854.970, 2258.293
P16AWBA02, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR11, 692.000, 702.675
P15AWGG13, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD08, 633.000, 1072.377
P15AWGG29, AAW008Y62014A, A0803CB0926, 1091A07T41, BBJ03, 1522.647, 1569.281
P16AWAZ04, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD65, 731.000, 1170.377
P16AWAZ20, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD22, 696.000, 1135.377
P16AWBB02, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR16, 463.000, 468.144
P15AWGG26, AAW008Y62014A, A0803CB0926, 1091A07T41, BB923, 1145.323, 1548.647
P16AWBA01, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR07, 473.000, 933.177
P16AWAZ17, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD66, 1556.753, 1996.130
P16AWAZ01, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 1078.323, 1481.647
PXXAW6V01, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD07, 638.000, 646.872
P16AWDE01, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD05, 715.000, 715.687
P16AWDEA, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD58, 1115.485, 1116.119
P16MSBI06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBB09, 552.000, 1954.550
P16MSBI03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF68, 1781.684, 3084.367
P16MSBI01, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC42, 578.000, 1953.483
P16MSBI04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC46, 1265.324, 2640.807
P16MSBI07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB778, 534.000, 1936.550
P16MSBI05, AMS096EC3001B, A0803CB0824, 1091A06T21, BB223, 520.000, 1854.417
P16MSBI02, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC42, 1953.483, 3328.966
P16MSBI08, AMS096EC3001B, A0803CB0824, 1091A06T21, BB220, 367.000, 990.840
P16MSBM03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC05, 1835.483, 3210.966
P16MSBM01, AMS096EC3001B, A0803CB0824, 1091A06T21, BB581, 1842.508, 3154.525
P16MSBM05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC52, 492.000, 1867.483
P16MSBM04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC30, 518.000, 1893.483
P16MSBM07, AMS096EC3001B, A0803CB0824, 1091A06T21, BBK32, 580.000, 1955.483
P16MSBM06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF73, 525.000, 1827.684
P16MSBM02, AMS096EC3001B, A0803CB0824, 1091A06T21, BB530, 786.374, 2098.391
P16MSBM08, AMS096EC3001B, A0803CB0824, 1091A06T21, BB223, 1854.417, 2351.487
P16MSBC07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB530, 572.000, 786.374
P16MSBK08, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC19, 413.000, 720.273
P16MSBQ08, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC16, 1759.483, 2424.136
P16MSBQ07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB747, 576.000, 1978.550
P16MSBJ05, AMS096EC3001B, A0803CB0824, 1091A06T21, BB461, 1871.205, 3183.222
P16MSBJ08, AMS096EC3001B, A0803CB0824, 1091A06T21, BB215, 1674.885, 1853.125
P16MSBJ07, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC52, 1867.483, 3242.966
P16MSBJ06, AMS096EC3001B, A0803CB0824, 1091A06T21, BB510, 558.000, 1870.017
P16MSBJ04, AMS096EC3001B, A0803CB0824, 1091A06T21, BB228, 330.000, 1664.417
P16MSBF06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC41, 532.000, 1907.483
P16MSBF07, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC46, 484.000, 1265.324
P16MSBF05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC51, 1849.483, 3224.966
P16MSBF03, AMS096EC3001B, A0803CB0824, 1091A06T21, BB461, 562.000, 1871.205
P16MSBK06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC19, 720.273, 2083.475
P16MSBD03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC27, 432.000, 1785.377
P16MSBF04, AMS096EC3001B, A0803CB0824, 1091A06T21, BB488, 1822.274, 3131.245
P16MSBK07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB488, 529.000, 1822.274
P15MSJ207, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC19, 2083.475, 3449.133
P16MSBC03, AMS096EC3001B, A0803CB0824, 1091A06T21, BB215, 350.000, 1674.885
P16MSBE05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC21, 1778.483, 3153.966
P16MSBD05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC05, 460.000, 1835.483
P16MSBJ02, AMS096EC3001B, A0803CB0824, 1091A06T21, BB228, 1664.417, 2989.302
P16MSBQ04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF69, 418.000, 1720.684
P16MSBC05, AMS096EC3001B, A0803CB0824, 1091A06T21, BB581, 549.000, 1842.508
P16MSBD01, AMS096EC3001B, A0803CB0824, 1091A06T21, BB754, 535.000, 1927.531
P16MSBF02, AMS096EC3001B, A0803CB0824, 1091A06T21, BB587, 534.000, 1846.017
P16MSBK05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC27, 3151.035, 4526.519
P16MSBC06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF69, 1720.684, 3004.757
P16MSBV02, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF64, 435.000, 1487.615
P16MSBD04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC16, 384.000, 1759.483
P16MSBJ01, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC27, 1785.377, 3151.035
P16MSBQ03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC16, 3784.636, 5160.120
P16MSBC04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC28, 446.000, 1806.009
P16MSBE03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC05, 3210.966, 4586.449
P16MSBF01, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC02, 369.000, 1720.412
P16MSBK04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC21, 403.000, 1778.483
P16MSBQ06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC51, 474.000, 1849.483
P16MSBD06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF73, 1827.684, 3123.388
P16MSBJ03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC16, 2424.136, 3784.636
P16MSBQ05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF68, 479.000, 1781.684
P15HQKV04, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 1223.236, 1771.386
P15HQKV07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA20, 798.000, 1346.150
P15HQKV11, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA17, 1370.854, 1919.004
P15HQKV14, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA29, 621.000, 1169.150
P15HQKV10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 1172.335, 1610.484
P15HQKV13, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 1800.794, 2348.944
P15HQKV03, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 2138.338, 2576.488
P15HQKV06, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA08, 1273.249, 1821.399
P15HQKV09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 1771.386, 2319.536
P15HQKV12, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 829.000, 1267.150
P15HQKV05, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 1614.428, 2052.578
P15HQKV08, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 2083.240, 2521.390
P15HQKV15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 845.000, 1172.335
P15HQKV02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 1700.188, 2138.338
P14HQKC09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA08, 742.000, 1273.249
P15HQKS12, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 796.000, 1209.139
P15HQKT12, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 2024.964, 2455.812
P15HQKS09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA20, 1346.150, 1875.115
P15HQKT09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA07, 1161.385, 1695.831
P15HQKS06, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 1267.150, 1700.188
P15HQKT06, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 2576.488, 2977.213
P15HQKS15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 2455.812, 2875.706
P15HQKT15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA17, 846.000, 1370.854
P15HQKS02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA24, 1525.836, 2062.566
P15HQKT02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 1610.484, 2026.727
P14HQKC15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR09, 1698.223, 2132.722
P15HQKS08, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA29, 1169.150, 1709.078
P15HQKT08, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA07, 1695.831, 2217.715
P14HQKC02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 785.000, 1193.940
P15HQKT05, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 713.000, 1223.236
P15HQKS05, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 1228.847, 1652.392
P15HQKS01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 2977.213, 3411.711
P15HQKT01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA17, 1919.004, 2453.450
P15HQKV01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 1209.139, 1614.428
P15HQKS11, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 1152.150, 1684.769
P15HQKT11, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 1652.392, 2083.240
P15HQKS14, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 1607.809, 2024.964
P15HQKT14, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA29, 1709.078, 2223.425
P15HQKS07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 604.000, 1152.150
P15HQKT07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR09, 863.000, 1262.629
P14HQKC01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA07, 621.000, 1161.385
P15HQKS04, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 2942.744, 3377.608
P15HQKT04, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 2319.536, 2818.353
P14HQKC07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR09, 1262.629, 1698.223
P15HQKS10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 1193.940, 1607.809
P15HQKT10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 798.000, 1228.847
P15HQKS13, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 2026.727, 2439.683
P15HQKT13, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA24, 982.253, 1525.836
P14HQKC10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA17, 2453.450, 2978.532
P14HQKC151, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 1684.769, 1800.794
P15HQKT03, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 2818.353, 3352.799
P15HQKS03, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 2521.390, 2942.744
P15HQKS151, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA24, 866.000, 982.253
P13HQJ207, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBS10, 702.000, 1272.564
P14ABD906, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 3034.130, 3542.040
P14ABAG18, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB856, 2544.886, 3108.956
P14ABAG10, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB853, 1541.150, 2105.220
P14ABD905, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR39, 2727.530, 3235.440
P14ABAG07, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB870, 2078.220, 2642.290
P14ABD902, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB882, 1509.070, 2065.220
P14ABD501, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB917, 1386.150, 1798.113
P14ABAG13, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB878, 947.000, 1511.070
P14ABD302, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB853, 901.000, 1457.150
P14ABAG16, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB882, 861.000, 1425.070
P14ABAG06, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR45, 2431.930, 2936.240
P14ABD701, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB856, 941.000, 1348.586
P14ABD901, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 1485.910, 1993.820
P14ABD402, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 1993.820, 2361.820
P14ABAG12, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB878, 1511.070, 2075.140
P14ABAG15, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR03, 2445.820, 2950.130
P14ABAG09, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR45, 1927.620, 2431.930
P14ABD904, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 978.000, 1485.910
P14ABAG05, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR45, 1423.310, 1927.620
P14ABD601, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB818, 2225.220, 2645.294
P14ABAG02, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR39, 2139.220, 2643.530
P14ABAG08, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR45, 919.000, 1423.310
P14ABD903, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR26, 2035.220, 2543.130
P14ABAG11, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR26, 2627.130, 3131.440
P14ABAG17, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR39, 959.000, 1463.310
P14ABD201, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB899, 904.000, 1069.815
P14ABAG14, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB856, 3108.956, 3673.026
P14ABAF07, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB917, 1882.113, 2446.183
P14ABAF04, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB818, 1021.000, 1585.070
P14ABAF01, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR26, 939.000, 1443.310
P14ABAF10, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB870, 1514.150, 2078.220
P14ABD804, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR39, 1547.310, 2055.220
P14ABDA11, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB870, 874.000, 1430.150
P14ABD801, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR26, 1527.310, 2035.220
P14ABDA08, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB878, 2159.140, 2715.290
P14ABD814, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB899, 1625.965, 2182.115
P14ABDA05, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB856, 1348.586, 1904.736
P13ABD501, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB878, 2715.290, 3271.440
P14ABD807, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB917, 830.000, 1386.150
P14ABD908, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB818, 2645.294, 3201.444
P14ABDA01, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 3542.040, 4049.950
P14ABD810, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR26, 3723.350, 4231.260
P14ABDA07, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB856, 1904.736, 2460.886
P14ABD813, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB818, 1669.070, 2225.220
P14ABDA04, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB899, 1069.815, 1625.965
P14ABD806, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB853, 2189.220, 2745.370
P14ABD907, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR26, 3215.440, 3723.350
P14ABDA13, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB882, 2065.220, 2345.097
P15MSGC03, AMS078C93001B, A0803CB0823, 1091A06T21, BB730, 631.000, 899.279
P16MSAP03, AMS078C93001B, A0803CB0823, 1091A06T21, BBK37, 679.000, 1949.950
P16MSAP05, AMS078C93001B, A0803CB0823, 1091A06T21, BBC11, 1074.417, 2345.367
P16MSAP02, AMS078C93001B, A0803CB0823, 1091A06T21, BB735, 751.000, 2149.630
P16MSAP06, AMS078C93001B, A0803CB0823, 1091A06T21, BB790, 730.000, 2128.630
P16MSAP07, AMS078C93001B, A0803CB0823, 1091A06T21, BB738, 695.000, 1109.178
P16MSAP04, AMS078C93001B, A0803CB0823, 1091A06T21, BBC45, 1589.358, 2860.308
P16MSAQ04, AMS078C93001B, A0803CB0823, 1091A06T21, BB779, 645.000, 2043.630
P16MSAQ07, AMS078C93001B, A0803CB0823, 1091A06T21, BBC11, 598.000, 888.503
P16MSAQ06, AMS078C93001B, A0803CB0823, 1091A06T21, BBC49, 1885.628, 3156.578
P16MSAQ02, AMS078C93001B, A0803CB0823, 1091A06T21, BBC56, 705.000, 1975.950
P16MSAQ03, AMS078C93001B, A0803CB0823, 1091A06T21, BBB21, 600.000, 1998.630
P16MSAQ05, AMS078C93001B, A0803CB0823, 1091A06T21, BB749, 1779.989, 3178.619
P16MSAQ01, AMS078C93001B, A0803CB0823, 1091A06T21, BB755, 3530.935, 4929.565
P16MSAM06, AMS078C93001B, A0803CB0823, 1091A06T21, BB755, 742.000, 2140.630
P16MSAM07, AMS078C93001B, A0803CB0823, 1091A06T21, BBC37, 722.000, 1023.851
P16MSAM05, AMS078C93001B, A0803CB0823, 1091A06T21, BBK35, 649.000, 1919.950
P16MSBB04, AMS078C93001B, A0803CB0823, 1091A06T21, BB738, 1109.178, 2507.808
P16MSBB07, AMS078C93001B, A0803CB0823, 1091A06T21, BB769, 758.878, 885.837
P16MSBB03, AMS078C93001B, A0803CB0823, 1091A06T21, BB715, 2019.630, 3418.260
P16MSBB06, AMS078C93001B, A0803CB0823, 1091A06T21, BB721, 644.000, 2042.630
P16MSBB05, AMS078C93001B, A0803CB0823, 1091A06T21, BBK30, 1905.950, 3176.900
P16MSAM03, AMS078C93001B, A0803CB0823, 1091A06T21, BB729, 751.000, 2148.173
P16MSAS06, AMS078C93001B, A0803CB0823, 1091A06T21, BBC50, 633.000, 1881.254
P16MSBB01, AMS078C93001B, A0803CB0823, 1091A06T21, BBB04, 713.000, 2103.305
P15MSCX01, AMS078C93001B, A0803CB0823, 1091A06T21, BBB13, 662.000, 1321.562
P16MSAM04, AMS078C93001B, A0803CB0823, 1091A06T21, BB755, 2140.630, 3530.935
P16MSAS07, AMS078C93001B, A0803CB0823, 1091A06T21, BBC11, 888.503, 1074.417
P16MSBB02, AMS078C93001B, A0803CB0823, 1091A06T21, BBC25, 702.000, 1962.170
P15MSGC01, AMS078C93001B, A0803CB0823, 1091A06T21, BB781, 2044.980, 3436.117
P16MSAL04, AMS078C93001B, A0803CB0823, 1091A06T21, BBK39, 637.000, 1907.950
P15MSCZ05, AMS078C93001B, A0803CB0823, 1091A06T21, BBB13, 1321.562, 2668.992
P16MSAL06, AMS078C93001B, A0803CB0823, 1091A06T21, BB749, 705.000, 1779.989
P16MSAM02, AMS078C93001B, A0803CB0823, 1091A06T21, BBB24, 713.000, 2111.630
P16MSAS05, AMS078C93001B, A0803CB0823, 1091A06T21, BB720, 648.000, 2036.640
P15MSBQ02, AMS078C93001B, A0803CB0823, 1091A06T21, BBK30, 635.000, 1905.950
P15MSCZ04, AMS078C93001B, A0803CB0823, 1091A06T21, BB761, 721.000, 2095.695
P15MSGC02, AMS078C93001B, A0803CB0823, 1091A06T21, BB781, 663.000, 2044.980
P16MSAL05, AMS078C93001B, A0803CB0823, 1091A06T21, BB715, 621.000, 2019.630
P15MSGB05, AMS078C93001B, A0803CB0823, 1091A06T21, BBC45, 670.000, 1589.358
P16MSAM01, AMS078C93001B, A0803CB0823, 1091A06T21, BBC37, 1023.851, 2292.342
P15MSCZ03, AMS078C93001B, A0803CB0823, 1091A06T21, BBC25, 1962.170, 3217.989
P15MSBQ04, AMS078C93001B, A0803CB0823, 1091A06T21, BB769, 634.000, 758.878
P16MSAP01, AMS078C93001B, A0803CB0823, 1091A06T21, BBC49, 623.000, 1885.628
P15MSBQ01, AMS078C93001B, A0803CB0823, 1091A06T21, BBB21, 1998.630, 3397.260
P16BUB311, ABU096EF2001A, A0801CB1087, 1091A07T21, BB580, 4777.539, 5128.988
P16BUB310, ABU096EF2001A, A0801CB1087, 1091A07T21, BB544, 666.000, 1863.850
P16BUB208, ABU096EF2001A, A0801CB1087, 1091A07T21, BB480, 674.000, 1871.850
P16BUB209, ABU096EF2001A, A0801CB1087, 1091A07T21, BB586, 1872.819, 3013.891
P16BUB207, ABU096EF2001A, A0801CB1087, 1091A07T21, BB558, 2243.306, 3441.156
P15YZA407, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB558, 634.000, 2105.306
P16BUB302, ABU096EF2001A, A0801CB1087, 1091A07T21, BB554, 2339.421, 3535.115
P15BUCP02, ABU096EF2001A, A0801CB1087, 1091A07T21, BB586, 3013.891, 4202.158
P15BUCR03, ABU096EF2001A, A0801CB1087, 1091A07T21, BB554, 4732.965, 5926.743
P15YZA408, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB544, 2160.349, 3611.742
P16BUB303, ABU096EF2001A, A0801CB1087, 1091A07T21, BB480, 4255.093, 5443.360
P15BUCN03, ABU096EF2001A, A0801CB1087, 1091A07T21, BB475, 663.000, 1845.038
P15YZA401, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB531, 3528.431, 5070.536
P16BUB206, ABU096EF2001A, A0801CB1087, 1091A07T21, BB562, 5176.527, 6374.377
P15YZA410, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB562, 3559.271, 5092.527
P16BUB305, ABU096EF2001A, A0801CB1087, 1091A07T21, BB480, 3059.399, 4255.093
P15YZA310, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB544, 5141.520, 6644.117
P15YZA413, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB443, 623.000, 1292.120
P16BUB308, ABU096EF2001A, A0801CB1087, 1091A07T21, BB458, 1850.507, 3038.774
P16BUB202, ABU096EF2001A, A0801CB1087, 1091A07T21, BB580, 1869.267, 3067.117
P15YZA403, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB554, 659.000, 2201.421
P15YZA406, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB443, 5773.536, 7288.776
P16BUB301, ABU096EF2001A, A0801CB1087, 1091A07T21, BB554, 3535.115, 4732.965
P15YZA404, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB443, 2813.681, 4357.998
P15YZA313, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB480, 5527.360, 6172.459
P16BUB205, ABU096EF2001A, A0801CB1087, 1091A07T21, BB443, 4495.998, 5689.536
P15YZA409, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB475, 3461.029, 5021.151
P16BUB304, ABU096EF2001A, A0801CB1087, 1091A07T21, BB458, 662.000, 1850.507
P15BUCR08, ABU096EF2001A, A0801CB1087, 1091A07T21, BB580, 681.000, 1869.267
P15BUCN04, ABU096EF2001A, A0801CB1087, 1091A07T21, BB544, 1863.850, 2076.349
P15YZA402, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB475, 1929.038, 3461.029
P15YZA312, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB544, 3611.742, 5141.520
P16BUB204, ABU096EF2001A, A0801CB1087, 1091A07T21, BB558, 3441.156, 4629.423
P15YZA405, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB558, 4713.423, 6242.569
P15YZA309, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB531, 605.000, 2112.654
P15YZA412, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB580, 3151.117, 4693.539
P16BUB201, ABU096EF2001A, A0801CB1087, 1091A07T21, BB586, 4202.158, 5400.009
P16BUB307, ABU096EF2001A, A0801CB1087, 1091A07T21, BB531, 2250.654, 3444.431
P15YZA311, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB443, 1292.120, 2813.681
P16BUB203, ABU096EF2001A, A0801CB1087, 1091A07T21, BB586, 680.000, 1872.819
P16BUB309, ABU096EF2001A, A0801CB1087, 1091A07T21, BB480, 1871.850, 3059.399
P15YZA411, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB562, 597.000, 2139.421
P16BUB306, ABU096EF2001A, A0801CB1087, 1091A07T21, BB562, 2277.421, 3475.271
P16BUAP02, ABU096EA1001A, A0801CB1021, 1091A07C21, BB497, 2875.034, 3159.060
P16BUAP01, ABU096EA1001A, A0801CB1021, 1091A07C21, BB528, 1412.802, 2114.232
P16BUA701, ABU078EA1001A, A0801CB1021, 1091A07C21, BB616, 739.000, 1023.501
P16BUAA02, ABU078EA1001A, A0801CB1021, 1091A07C21, BB550, 1466.789, 2058.659
P16BUAM02, ABU096EA1001A, A0801CB1021, 1091A07C21, BB591, 784.000, 1332.125
