P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 1365.980, 1988.970
P16AWAZ13, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD05, 715.000, 1154.377
P15AWGG22, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD66, 2398.487, 2837.864
P15AWGG03, AAW008Y62014A, A0803CB0926, 1091A07T41, BBJ03, 2142.162, 2545.485
P16AWAZ07, AAW008Y62014A, A0803CB0926, 1091A07T41, BBL04, 1095.377, 1534.753
P16AWAZ23, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD65, 1170.377, 1609.753
P16AWAZ16, AAW008Y62014A, A0803CB0926, 1091A07T41, BB816, 628.000, 1031.323
P15AWGG25, AAW008Y62014A, A0803CB0926, 1091A07T41, BBL19, 1961.130, 2400.507
P15AWGG28, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD58, 1161.377, 1600.753
P16AWAZ03, AAW008Y62014A, A0803CB0926, 1091A07T41, BBL19, 1082.377, 1521.753
P16AWAZ19, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD65, 2049.130, 2488.507
P16AWBB01, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR10, 571.000, 1031.177
P15AWGG02, AAW008Y62014A, A0803CB0926, 1091A07T41, BB851, 1048.323, 1451.647
P15AWGG18, AAW008Y62014A, A0803CB0926, 1091A07T41, BB890, 1114.905, 1518.228
P16AWAZ09, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD65, 731.000, 1170.377
P16AWAZ12, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 1125.588, 1528.911
P15AWGF28, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 721.634, 1124.958
P15AWGG15, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD05, 1154.377, 1593.753
P16AWAZ10, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD22, 696.000, 1135.377
P15AWGG11, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD08, 633.000, 1072.377
P15AWGG27, AAW008Y62014A, A0803CB0926, 1091A07T41, BBL19, 643.000, 1082.377
P16AWAZ22, AAW008Y62014A, A0803CB0926, 1091A07T41, BBJ03, 1119.323, 1522.647
P16AWAZ06, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 1528.911, 1932.235
P15AWGG24, AAW008Y62014A, A0803CB0926, 1091A07T41, BBL04, 656.000, 1095.377
P15AWGG17, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD07, 1516.753, 1956.130
P16AWAZ08, AAW008Y62014A, A0803CB0926, 1091A07T41, BB923, 1951.970, 2355.293
P15AWGG14, AAW008Y62014A, A0803CB0926, 1091A07T41, BB816, 1434.647, 1837.970
P16AWAZ05, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD66, 1080.357, 1519.734
P16AWAZ21, AAW008Y62014A, A0803CB0926, 1091A07T41, BB923, 742.000, 1145.323
P16AWBC01, AAW008Y62015A, A0803CB0926, 1091A07T41, BBJ03, 1606.647, 2058.162
P15AWGG04, AAW008Y62014A, A0803CB0926, 1091A07T41, BB890, 711.582, 1114.905
P16AWAZ11, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD66, 1959.110, 2398.487
P15AWGG23, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD66, 1519.734, 1959.110
P15AWGG07, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD08, 1072.377, 1511.753
P16AWAZ02, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD07, 1077.377, 1516.753
P16AWAZ18, AAW008Y62014A, A0803CB0926, 1091A07T41, BB851, 1451.647, 1854.970
P16AWBA02, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR44, 398.000, 408.675
P15AWGG13, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD07, 1956.130, 2395.507
P15AWGG29, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 675.000, 721.634
P16AWAZ04, AAW008Y62014A, A0803CB0926, 1091A07T41, BBJ03, 716.000, 1119.323
P16AWAZ20, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD05, 1593.753, 2033.130
P16AWBB02, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR32, 639.000, 644.144
P15AWGG26, AAW008Y62014A, A0803CB0926, 1091A07T41, BB923, 1548.647, 1951.970
P16AWBA01, AAW008Y62015A, A0803CB0926, 1091A07T41, BBR23, 437.000, 897.177
P16AWAZ17, AAW008Y62014A, A0803CB0926, 1091A07T41, BB816, 1031.323, 1434.647
P16AWAZ01, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD58, 722.000, 1161.377
PXXAW6V01, AAW008Y62014A, A0803CB0926, 1091A07T41, BBD66, 678.000, 686.872
P16AWDE01, AAW008Y62014A, A0803CB0926, 1091A07T41, BB814, 1124.958, 1125.588
P16AWDEA, AAW008Y62014A, A0803CB0926, 1091A07T41, BB890, 711.000, 711.582
P16MSBI06, AMS096EC3001B, A0803CB0824, 1091A06T21, BB220, 1701.417, 3035.834
P16MSBI03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF73, 525.000, 1827.684
P16MSBI01, AMS096EC3001B, A0803CB0824, 1091A06T21, BB600, 1851.274, 3163.290
P16MSBI04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC02, 369.000, 1744.483
P16MSBI07, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC42, 578.000, 1953.483
P16MSBI05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC28, 1802.079, 3177.562
P16MSBI02, AMS096EC3001B, A0803CB0824, 1091A06T21, BB215, 350.000, 1684.417
P16MSBI08, AMS096EC3001B, A0803CB0824, 1091A06T21, BB747, 1978.550, 2634.242
P16MSBM03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC16, 384.000, 1759.483
P16MSBM01, AMS096EC3001B, A0803CB0824, 1091A06T21, BB228, 330.000, 1664.417
P16MSBM05, AMS096EC3001B, A0803CB0824, 1091A06T21, BB530, 572.000, 1884.017
P16MSBM04, AMS096EC3001B, A0803CB0824, 1091A06T21, BB461, 1864.645, 3176.662
P16MSBM07, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC19, 413.000, 1788.483
P16MSBM06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC51, 1846.536, 3222.019
P16MSBM02, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC05, 1832.290, 3207.773
P16MSBM08, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC32, 440.000, 952.367
P16MSBC07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB754, 535.000, 764.167
P16MSBK08, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC41, 532.000, 839.273
P16MSBQ08, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC17, 442.000, 1106.653
P16MSBQ07, AMS096EC3001B, A0803CB0824, 1091A06T21, BBK33, 567.000, 1942.483
P16MSBJ05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF74, 376.000, 1678.684
P16MSBJ08, AMS096EC3001B, A0803CB0824, 1091A06T21, BBK32, 580.000, 763.725
P16MSBJ07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB754, 764.167, 2166.716
P16MSBJ06, AMS096EC3001B, A0803CB0824, 1091A06T21, BB223, 520.000, 1854.417
P16MSBJ04, AMS096EC3001B, A0803CB0824, 1091A06T21, BB747, 576.000, 1978.550
P16MSBF06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC46, 484.000, 1859.483
P16MSBF07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB223, 1854.417, 2612.413
P16MSBF05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBB09, 552.000, 1954.550
P16MSBF03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC51, 474.000, 1846.536
P16MSBK06, AMS096EC3001B, A0803CB0824, 1091A06T21, BB470, 536.000, 1836.302
P16MSBD03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC41, 839.273, 2192.650
P16MSBF04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC05, 460.000, 1832.290
P16MSBK07, AMS096EC3001B, A0803CB0824, 1091A06T21, BB600, 558.000, 1851.274
P15MSJ207, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC52, 492.000, 1857.658
P16MSBC03, AMS096EC3001B, A0803CB0824, 1091A06T21, BB461, 562.000, 1864.645
P16MSBE05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF69, 418.000, 1720.684
P16MSBD05, AMS096EC3001B, A0803CB0824, 1091A06T21, BB215, 1684.417, 3018.834
P16MSBJ02, AMS096EC3001B, A0803CB0824, 1091A06T21, BB510, 558.000, 1860.645
P16MSBQ04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC32, 952.367, 2327.851
P16MSBC05, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC28, 446.000, 1802.079
P16MSBD01, AMS096EC3001B, A0803CB0824, 1091A06T21, BB570, 559.000, 1861.645
P16MSBF02, AMS096EC3001B, A0803CB0824, 1091A06T21, BB529, 574.000, 1886.017
P16MSBK05, AMS096EC3001B, A0803CB0824, 1091A06T21, BB220, 367.000, 1701.417
P16MSBC06, AMS096EC3001B, A0803CB0824, 1091A06T21, BB594, 528.000, 1821.274
P16MSBV02, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC17, 1106.653, 2218.093
P16MSBD04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF74, 1678.684, 2981.367
P16MSBJ01, AMS096EC3001B, A0803CB0824, 1091A06T21, BB587, 534.000, 1836.645
P16MSBQ03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBB09, 1954.550, 3357.099
P16MSBC04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC21, 403.000, 1763.009
P16MSBE03, AMS096EC3001B, A0803CB0824, 1091A06T21, BBF68, 479.000, 1781.684
P16MSBF01, AMS096EC3001B, A0803CB0824, 1091A06T21, BB530, 1884.017, 3173.073
P16MSBK04, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC30, 518.000, 1893.483
P16MSBQ06, AMS096EC3001B, A0803CB0824, 1091A06T21, BBC27, 432.000, 1807.483
P16MSBD06, AMS096EC3001B, A0803CB0824, 1091A06T21, BB581, 1846.725, 3151.713
P16MSBJ03, AMS096EC3001B, A0803CB0824, 1091A06T21, BB581, 549.000, 1846.725
P16MSBQ05, AMS096EC3001B, A0803CB0824, 1091A06T21, BB594, 1821.274, 3133.290
P15HQKV04, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 1297.453, 1735.603
P15HQKV07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA20, 798.000, 1346.150
P15HQKV11, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA08, 742.000, 1290.150
P15HQKV14, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA17, 1929.967, 2478.117
P15HQKV10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 713.000, 1261.150
P15HQKV13, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA24, 866.000, 1414.150
P15HQKV03, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA07, 2243.067, 2791.217
P15HQKV06, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 1679.288, 2227.438
P15HQKV09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 2227.438, 2775.588
P15HQKV12, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 1131.138, 1679.288
P15HQKV05, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 1801.078, 2349.228
P15HQKV08, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA29, 621.000, 1169.150
P15HQKV15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA08, 1290.150, 1699.664
P15HQKV02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 1613.872, 2052.022
P14HQKC09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 1735.603, 2160.243
P15HQKS12, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA20, 2381.925, 2898.785
P15HQKT12, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 1254.736, 1685.583
P15HQKS09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 1308.453, 1731.268
P15HQKT09, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA07, 1708.621, 2243.067
P15HQKS06, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 2122.390, 2555.428
P15HQKT06, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA20, 1880.596, 2381.925
P15HQKS15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR09, 863.000, 1282.894
P15HQKT15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 877.924, 1297.453
P15HQKS02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 1693.368, 2122.390
P15HQKT02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA08, 1699.664, 2220.406
P14HQKC15, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 845.000, 1279.499
P15HQKS08, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA13, 1261.150, 1801.078
P15HQKT08, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 2052.022, 2469.177
P14HQKC02, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 2536.186, 2945.126
P15HQKT05, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA24, 1948.596, 2458.833
P15HQKS05, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA29, 1169.150, 1699.028
P15HQKS01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA17, 846.000, 1389.582
P15HQKT01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA20, 1346.150, 1880.596
P15HQKV01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 2130.897, 2536.186
P15HQKS11, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 829.000, 1254.736
P15HQKT11, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR09, 1721.044, 2151.891
P15HQKS14, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 1196.716, 1613.872
P15HQKT14, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA29, 1699.028, 2213.376
P15HQKS07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR09, 1282.894, 1721.044
P15HQKT07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 1731.268, 2130.897
P14HQKC01, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA17, 1389.582, 1929.967
P15HQKS04, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA07, 1164.582, 1708.621
P15HQKT04, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR17, 798.000, 1196.716
P14HQKC07, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR13, 1685.583, 2121.177
P15HQKS10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 1279.499, 1693.368
P15HQKT10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA24, 2458.833, 2997.847
P15HQKS13, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA08, 2220.406, 2737.038
P15HQKT13, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA07, 621.000, 1164.582
P14HQKC10, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 796.000, 1215.711
P14HQKC151, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR34, 1215.711, 1308.453
P15HQKT03, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA24, 1414.150, 1948.596
P15HQKS03, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBA02, 604.000, 1131.138
P15HQKS151, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR38, 785.000, 877.924
P13HQJ207, AHQ0442J3003A, A0803CB1181, 1091A06C41, BBR29, 2555.428, 3078.943
P14ABD906, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR39, 1974.820, 2482.730
P14ABAG18, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB878, 2151.220, 2715.290
P14ABAG10, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR45, 1883.142, 2387.452
P14ABD905, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB917, 2674.370, 3230.520
P14ABAG07, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB917, 1470.150, 2034.220
P14ABD902, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB818, 1577.150, 2133.300
P14ABD501, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 1233.601, 1609.831
P14ABAG13, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB853, 2029.140, 2593.210
P14ABD302, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB917, 2118.220, 2674.370
P14ABAG16, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR26, 2119.220, 2623.530
P14ABAG06, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR39, 2566.730, 3071.040
P14ABD701, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR45, 919.000, 1291.232
P14ABD901, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR45, 2471.452, 2979.362
P14ABD402, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB870, 874.000, 1276.951
P14ABAG12, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB853, 901.000, 1465.070
P14ABAG15, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB853, 1465.070, 2029.140
P14ABAG09, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB878, 1587.150, 2151.220
P14ABD904, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB882, 2629.290, 3185.440
P14ABAG05, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR26, 939.000, 1443.310
P14ABD601, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 1609.831, 1993.467
P14ABAG02, AAB008YQ2034A, A0803CB0859, 1091A07T21, BBR39, 3071.040, 3575.350
P14ABAG08, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB870, 1360.951, 1925.021
P14ABD903, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB870, 2565.171, 3121.321
P14ABAG11, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB882, 861.000, 1425.070
P14ABAG17, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB899, 1544.150, 2108.220
P14ABD201, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB856, 1497.150, 1662.965
P14ABAG14, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB856, 2311.035, 2875.105
P14ABAF07, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB899, 2108.220, 2672.290
P14ABAF04, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB856, 1746.965, 2311.035
P14ABAF01, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB818, 2773.450, 3337.520
P14ABAF10, AAB008YQ2034A, A0803CB0859, 1091A07T21, BB882, 1425.070, 1989.140
P14ABD804, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR39, 959.000, 1466.910
P14ABDA11, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB856, 941.000, 1497.150
P14ABD801, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB856, 2959.105, 3515.255
P14ABDA08, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB917, 830.000, 1386.150
P14ABD814, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 2501.377, 3009.287
P14ABDA05, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR26, 1527.310, 2035.220
P13ABD501, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR45, 1291.232, 1799.142
P14ABD807, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 1993.467, 2501.377
P14ABD908, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB899, 904.000, 1460.150
P14ABDA01, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB818, 1021.000, 1577.150
P14ABD810, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB818, 2133.300, 2689.450
P14ABDA07, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR39, 1466.910, 1974.820
P14ABD813, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB899, 2756.290, 3312.440
P14ABDA04, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB870, 2009.021, 2565.171
P14ABD806, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB882, 2073.140, 2629.290
P14ABD907, AAB008YQ2039B, A0803CB0859, 1091A07T21, BB878, 947.000, 1503.150
P14ABDA13, AAB008YQ2039B, A0803CB0859, 1091A07T21, BBR03, 978.000, 1233.601
P15MSGC03, AMS078C93001B, A0803CB0823, 1091A06T21, BBK30, 635.000, 878.788
P16MSAP03, AMS078C93001B, A0803CB0823, 1091A06T21, BB735, 751.000, 2149.630
P16MSAP05, AMS078C93001B, A0803CB0823, 1091A06T21, BBC11, 598.000, 1868.950
P16MSAP02, AMS078C93001B, A0803CB0823, 1091A06T21, BB715, 621.000, 2019.630
P16MSAP06, AMS078C93001B, A0803CB0823, 1091A06T21, BBC25, 702.000, 1972.950
P16MSAP07, AMS078C93001B, A0803CB0823, 1091A06T21, BBK30, 878.788, 1255.156
P16MSAP04, AMS078C93001B, A0803CB0823, 1091A06T21, BB769, 634.000, 2032.630
P16MSAQ04, AMS078C93001B, A0803CB0823, 1091A06T21, BB761, 2119.630, 3518.260
P16MSAQ07, AMS078C93001B, A0803CB0823, 1091A06T21, BB790, 730.000, 1049.687
P16MSAQ06, AMS078C93001B, A0803CB0823, 1091A06T21, BB761, 721.000, 2119.630
P16MSAQ02, AMS078C93001B, A0803CB0823, 1091A06T21, BBC49, 623.000, 1893.950
P16MSAQ03, AMS078C93001B, A0803CB0823, 1091A06T21, BB781, 2061.630, 3460.260
P16MSAQ05, AMS078C93001B, A0803CB0823, 1091A06T21, BBB04, 713.000, 2111.630
P16MSAQ01, AMS078C93001B, A0803CB0823, 1091A06T21, BBK30, 1255.156, 2526.105
P16MSAM06, AMS078C93001B, A0803CB0823, 1091A06T21, BBB08, 741.000, 2139.630
P16MSAM07, AMS078C93001B, A0803CB0823, 1091A06T21, BB738, 695.000, 1027.175
P16MSAM05, AMS078C93001B, A0803CB0823, 1091A06T21, BB790, 1049.687, 2448.317
P16MSBB04, AMS078C93001B, A0803CB0823, 1091A06T21, BBC47, 635.000, 1905.950
P16MSBB07, AMS078C93001B, A0803CB0823, 1091A06T21, BBC47, 1905.950, 2021.319
P16MSBB03, AMS078C93001B, A0803CB0823, 1091A06T21, BB720, 648.000, 2046.630
P16MSBB06, AMS078C93001B, A0803CB0823, 1091A06T21, BB749, 2091.767, 3490.397
P16MSBB05, AMS078C93001B, A0803CB0823, 1091A06T21, BBB13, 662.000, 2060.630
P16MSAM03, AMS078C93001B, A0803CB0823, 1091A06T21, BBB24, 713.000, 2110.173
P16MSAS06, AMS078C93001B, A0803CB0823, 1091A06T21, BBC45, 670.000, 1918.254
P16MSBB01, AMS078C93001B, A0803CB0823, 1091A06T21, BBK35, 649.000, 1912.385
P15MSCX01, AMS078C93001B, A0803CB0823, 1091A06T21, BBC45, 1918.254, 2517.606
P16MSAM04, AMS078C93001B, A0803CB0823, 1091A06T21, BB755, 742.000, 2132.305
P16MSAS07, AMS078C93001B, A0803CB0823, 1091A06T21, BBK37, 1598.358, 1784.273
P16MSBB02, AMS078C93001B, A0803CB0823, 1091A06T21, BB749, 705.000, 2091.767
P15MSGC01, AMS078C93001B, A0803CB0823, 1091A06T21, BBC56, 705.000, 1969.141
P16MSAL04, AMS078C93001B, A0803CB0823, 1091A06T21, BBK35, 1912.385, 3183.335
P15MSCZ05, AMS078C93001B, A0803CB0823, 1091A06T21, BBC37, 722.000, 1946.424
P16MSAL06, AMS078C93001B, A0803CB0823, 1091A06T21, BB774, 673.000, 1747.989
P16MSAM02, AMS078C93001B, A0803CB0823, 1091A06T21, BB781, 663.000, 2061.630
P16MSAS05, AMS078C93001B, A0803CB0823, 1091A06T21, BBB21, 1995.924, 3384.564
P15MSBQ02, AMS078C93001B, A0803CB0823, 1091A06T21, BB730, 631.000, 2029.630
P15MSCZ04, AMS078C93001B, A0803CB0823, 1091A06T21, BB779, 645.000, 2019.695
P15MSGC02, AMS078C93001B, A0803CB0823, 1091A06T21, BBK39, 637.000, 1892.820
P16MSAL05, AMS078C93001B, A0803CB0823, 1091A06T21, BB729, 751.000, 2149.630
P15MSGB05, AMS078C93001B, A0803CB0823, 1091A06T21, BBK37, 679.000, 1598.358
P16MSAM01, AMS078C93001B, A0803CB0823, 1091A06T21, BBB21, 600.000, 1995.924
P15MSCZ03, AMS078C93001B, A0803CB0823, 1091A06T21, BB718, 747.878, 2129.857
P15MSBQ04, AMS078C93001B, A0803CB0823, 1091A06T21, BB718, 623.000, 747.878
P16MSAP01, AMS078C93001B, A0803CB0823, 1091A06T21, BBB04, 2111.630, 3501.102
P15MSBQ01, AMS078C93001B, A0803CB0823, 1091A06T21, BB721, 644.000, 2042.630
P16BUB311, ABU096EF2001A, A0801CB1087, 1091A07T21, BB562, 651.000, 1002.449
P16BUB310, ABU096EF2001A, A0801CB1087, 1091A07T21, BB531, 1847.267, 3045.117
P16BUB208, ABU096EF2001A, A0801CB1087, 1091A07T21, BB458, 662.000, 1859.850
P16BUB209, ABU096EF2001A, A0801CB1087, 1091A07T21, BB458, 1859.850, 3000.922
P16BUB207, ABU096EF2001A, A0801CB1087, 1091A07T21, BB544, 1863.850, 3061.700
P15YZA407, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB480, 3569.033, 5040.338
P16BUB302, ABU096EF2001A, A0801CB1087, 1091A07T21, BB562, 3887.704, 5083.398
P15BUCP02, ABU096EF2001A, A0801CB1087, 1091A07T21, BB554, 4782.596, 5970.864
P15BUCR03, ABU096EF2001A, A0801CB1087, 1091A07T21, BB475, 1851.267, 3045.045
P15YZA408, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB443, 2919.438, 4370.831
P16BUB303, ABU096EF2001A, A0801CB1087, 1091A07T21, BB475, 663.000, 1851.267
P15BUCN03, ABU096EF2001A, A0801CB1087, 1091A07T21, BB558, 2614.949, 3796.987
P15YZA401, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB544, 3145.700, 4687.805
P16BUB206, ABU096EF2001A, A0801CB1087, 1091A07T21, BB554, 713.000, 1910.850
P15YZA410, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB480, 620.000, 2153.255
P16BUB305, ABU096EF2001A, A0801CB1087, 1091A07T21, BB562, 1002.449, 2198.143
P15YZA310, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB544, 4687.805, 6190.402
P15YZA413, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB443, 623.000, 1292.120
P16BUB308, ABU096EF2001A, A0801CB1087, 1091A07T21, BB586, 4763.264, 5951.531
P16BUB202, ABU096EF2001A, A0801CB1087, 1091A07T21, BB558, 1417.099, 2614.949
P15YZA403, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB443, 4370.831, 5913.252
P15YZA406, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB554, 3183.357, 4698.596
P16BUB301, ABU096EF2001A, A0801CB1087, 1091A07T21, BB480, 5124.338, 6322.188
P15YZA404, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB580, 627.000, 2171.318
P15YZA313, AYZ096EF2001A, A0801CB1087, 1091A07T21, BB558, 634.000, 1279.099
P16BUB205, ABU096EF2001A, A0801CB1087, 1091A07T21, BB458, 3000.922, 4194.460
